GR fed_fis fed_mofs anova no_fs
0 0.6710248758236821 0.6076850866738219 0.654593977760583 0.7627525646465655
1 0.47583237913089055 0.3942601603060104 0.4264263506514577 0.48060723935453276
2 0.3401211967102636 0.2754824897351737 0.29139139096196087 0.32338367986222044
3 0.26200475723217853 0.22438085391498602 0.22601905310877596 0.23911286862894368
4 0.23112709118535343 0.20152853091303913 0.1950027807071186 0.201642820705621
5 0.2046887675032448 0.1902131589456869 0.17703352370582068 0.1810885980868111
6 0.18880145283171926 0.18193373025034945 0.16792723439372004 0.17145752343125997
7 0.16180516447122104 0.17395721533047126 0.16088660486970846 0.1631953327800519
8 0.1583008300001248 0.17592613537090654 0.1580598873833117 0.16317787048534843
9 0.15474088138665634 0.16856508102660742 0.1558148466360074 0.15915744769306608
10 0.1538636228908746 0.17159100127296326 0.15483128361808607 0.1599105688710563
11 0.15374961584901659 0.1726228269144369 0.15304225153816395 0.15974039193540335
12 0.15018082396290935 0.16537682286466654 0.14893494627346246 0.15467557571947385
13 0.1485968544079473 0.16966605384509784 0.14790184337871906 0.1513245603908746
14 0.14653986239204772 0.16521290544503794 0.14572102604582668 0.1485250747241913
15 0.14578131045015474 0.1658663326178115 0.14521189924246206 0.14889370366788138
16 0.14402500920402356 0.16352596587647264 0.14166835017097643 0.14403867873901757
17 0.1445088346926168 0.1686824713271266 0.14285111594885683 0.14722286139052515
18 0.1430095441044329 0.16885951228035143 0.140893798438124 0.14362954819164336
19 0.1420652541870507 0.1695132319538738 0.14028812688760484 0.14206671669079474
20 0.14017452934679514 0.1676597912090655 0.13849530204797325 0.14087963165185702
21 0.13772143281686802 0.16320369830146766 0.13647216211873503 0.1371240682876148
22 0.13483903293792432 0.16125607231554512 0.13539119635146266 0.13496592951277955
23 0.13285403510632987 0.15606473977573382 0.13442967813997603 0.1337757049658047
24 0.13345320339020067 0.1605862358507638 0.13572164419740915 0.13554631924857727
25 0.1324218067498253 0.14461422271241015 0.13473248466516075 0.13522829293442992
26 0.13002325185952476 0.14329017907285843 0.13325538513378593 0.13186363732091155
27 0.13202298197883386 0.14559810748115515 0.13423328338720547 0.1365234375
28 0.13237644963371106 0.14762465016910442 0.13477994778666633 0.13576782031562
29 0.1323129184710713 0.14817375207480532 0.13581832544491315 0.13862818513815395
30 0.1322737818708816 0.14927640189758887 0.13601654345235123 0.13774796263478434
31 0.13080311735598044 0.1475272474197534 0.13571881669017072 0.13452373663076578
32 0.12737403357752597 0.14403134672024762 0.1325052767135084 0.12721813067841453
33 0.125873533986247 0.1447216582374451 0.13119408360685403 0.12607062099078975
34 0.12393244051704773 0.14063747028192392 0.1293551021490615 0.12452435478234825
35 0.1264905545658197 0.1455222425369409 0.1311265354339307 0.1278733421057558
36 0.12367663886219549 0.1491364012891873 0.12893385232066193 0.12486184214631589
37 0.12525079989204774 0.1549251276083267 0.12989532178202376 0.12701337040422825
