GR,fed_fis,fed_mofs,anova,no_fs
0,0.1987179487179487,0.27564102564102566,0.1858974358974359,0.20512820512820512
1,0.3141025641025641,0.358974358974359,0.2692307692307692,0.27564102564102566
2,0.33974358974358976,0.3782051282051282,0.28205128205128205,0.32051282051282054
3,0.3141025641025641,0.38461538461538464,0.3076923076923077,0.3076923076923077
4,0.358974358974359,0.391025641025641,0.28846153846153844,0.3269230769230769
5,0.391025641025641,0.40384615384615385,0.3141025641025641,0.32051282051282054
6,0.3782051282051282,0.3782051282051282,0.3269230769230769,0.3333333333333333
7,0.38461538461538464,0.3717948717948718,0.34615384615384615,0.3269230769230769
8,0.3717948717948718,0.3974358974358974,0.34615384615384615,0.3525641025641026
9,0.3974358974358974,0.41025641025641024,0.38461538461538464,0.358974358974359
10,0.40384615384615385,0.3974358974358974,0.40384615384615385,0.391025641025641
11,0.391025641025641,0.3974358974358974,0.40384615384615385,0.38461538461538464
12,0.38461538461538464,0.40384615384615385,0.38461538461538464,0.3717948717948718
13,0.3782051282051282,0.40384615384615385,0.391025641025641,0.3717948717948718
14,0.38461538461538464,0.40384615384615385,0.3974358974358974,0.3717948717948718
15,0.3974358974358974,0.40384615384615385,0.3974358974358974,0.38461538461538464
16,0.38461538461538464,0.40384615384615385,0.3974358974358974,0.358974358974359
17,0.3782051282051282,0.41025641025641024,0.3974358974358974,0.3717948717948718
18,0.391025641025641,0.38461538461538464,0.4166666666666667,0.391025641025641
19,0.40384615384615385,0.38461538461538464,0.41025641025641024,0.36538461538461536
20,0.3974358974358974,0.3782051282051282,0.4358974358974359,0.3974358974358974
21,0.3717948717948718,0.40384615384615385,0.41025641025641024,0.3717948717948718
22,0.38461538461538464,0.3974358974358974,0.3974358974358974,0.38461538461538464
23,0.36538461538461536,0.41025641025641024,0.40384615384615385,0.40384615384615385
24,0.38461538461538464,0.40384615384615385,0.41025641025641024,0.3717948717948718
25,0.391025641025641,0.3974358974358974,0.4166666666666667,0.3717948717948718
26,0.36538461538461536,0.40384615384615385,0.4230769230769231,0.38461538461538464
27,0.3782051282051282,0.40384615384615385,0.4166666666666667,0.391025641025641
