GR fed_fis fed_mofs anova no_fs
31 0.160803898898038 0.28296038887717506 0.08874783949418501 0.036054377122358844
32 0.16152154749090022 0.28145337538285686 0.08708623539317738 0.03432752652601762
33 0.1619958530772816 0.28510222001509233 0.08704691800204191 0.033728835799477316
34 0.16266850558194249 0.29014670632102274 0.08758992281827059 0.033616677197543056
35 0.16315895427357066 0.2882842323996804 0.08587111559781162 0.03212820833379572
36 0.16349391937255858 0.29173004843971945 0.08567367033524946 0.031600239060141824
37 0.16409445675936613 0.29683196327903055 0.08633796518499201 0.03152872432361949
38 0.16452574296431108 0.2945233778520064 0.0845072399486195 0.03014790578321977
39 0.16476924202658913 0.29821062954989347 0.08435052524913442 0.029703987728465688
40 0.16540251645174894 0.30303830233487217 0.08511598760431463 0.02984587929465554
41 0.16578793959184127 0.30067568692294033 0.08331302296031605 0.028683339465748182
42 0.1659830093383789 0.3041611064564098 0.0830899411981756 0.028279573267156428
43 0.1665859049016779 0.30892091230912644 0.08395885120738636 0.028422310135581278
44 0.16706674749200995 0.3065681804310192 0.08208319057117809 0.027327479015697133
45 0.1672144803133878 0.30972754738547587 0.08187120611017401 0.02703649347478693
46 0.16774829517711293 0.31463834589177914 0.0827356598593972 0.027242701703851874
47 0.16824966777454722 0.3122730601917614 0.08103130513971502 0.02621361125599254
48 0.16853056820956144 0.31529461253773083 0.08075004057450728 0.025924292477694424
49 0.16904312480579722 0.31988608620383524 0.08160227862271395 0.0262055982242931
50 0.16954701163552025 0.3181193611838601 0.07953683679754084 0.025452737374739215
51 0.1698124798861417 0.3210246346213601 0.07912574247880415 0.02524090680209073
52 0.17026172984730115 0.32554362903941764 0.08003433400934393 0.025549435615539552
53 0.1704136935147372 0.323782695423473 0.07821803526444869 0.024751208045265892
54 0.17053834741765803 0.32628836198286576 0.07774249857122248 0.02454168146306818
55 0.17066905281760475 0.3312837774103338 0.07859684337269177 0.02488869753750888
56 0.17081493030894887 0.32934331026944247 0.07684846357865767 0.024125090512362394
57 0.1709312612360174 0.33245398781516333 0.07633030631325462 0.02392057072032582
58 0.1712929292158647 0.33737588362260296 0.0774675802751021 0.024280077760869805
59 0.17147828882390803 0.3357146523215554 0.07559849132191052 0.02352584492076527
60 0.17166113419966264 0.33836361278187144 0.0751839897849343 0.023356533050537108
61 0.17213051535866478 0.3438142949884588 0.07636539285833185 0.02370614138516513
62 0.17239945151589134 0.3420968142422763 0.07436141100796786 0.02297642014243386
63 0.17275619506835938 0.34483410228382455 0.07392875497991389 0.022698497772216795
64 0.1733516346324574 0.3500031904740767 0.07510238127274947 0.023078406940806994
65 0.17380924224853517 0.34842369773171167 0.07308102521029386 0.022386852177706633
66 0.17419208179820667 0.3510061090642756 0.07285296700217507 0.022204477136785333
67 0.17469473752108486 0.3563586495139382 0.07423557801680132 0.022592271458018908
68 0.17516450014981358 0.354905180497603 0.0724784634330056 0.021907483447681775
69 0.17562044317072087 0.35748884027654476 0.072247990694913 0.02165240374478427
70 0.17612837011163884 0.3626081640070135 0.07363140799782493 0.022009093111211603
71 0.17654944333163175 0.36100148287686434 0.07203280275518244 0.02136523940346458
72 0.17697284004905006 0.36354238336736505 0.0717000961303711 0.021132471344687723
73 0.17747190648859199 0.3686561931263317 0.07304656288840554 0.02154408584941517
74 0.17783730246803978 0.367381460016424 0.07142673405733975 0.0209200382232666
75 0.1784142407503995 0.36981475136496805 0.07097603191028942 0.020780881968411533
76 0.1789312189275568 0.3752345345237038 0.07239666852084073 0.02114693901755593
77 0.17909216447310014 0.3735268332741477 0.07088106762279164 0.020480359684337267
78 0.17933439774946733 0.3759727131236683 0.07054077061739834 0.0203336932442405
79 0.1796249216253107 0.38113229924982245 0.0720332839272239 0.02072098038413308
80 0.1796815352006392 0.37980221835049716 0.07034214626659047 0.0201589974490079
81 0.18015717593106356 0.3822285392067649 0.07009744210676713 0.019933171705766157
82 0.180556227944114 0.387558330189098 0.07174816998568448 0.020327630910006438
83 0.18064375790682705 0.3857802997935902 0.0701799219304865 0.019786620140075685
84 0.18099101673473011 0.38817558288574217 0.06992300640452992 0.01959406245838512
85 0.18137881539084694 0.3935294064608487 0.07128896713256835 0.01998490420254794
86 0.1814226497303356 0.392118315263228 0.06975516405972568 0.01945838928222656
87 0.18195419311523436 0.394507529518821 0.06983393322337758 0.019312021949074484
88 0.1823843695900657 0.39981946078213776 0.07123852643099698 0.019685877453197134
89 0.1823917562311346 0.3982286973433061 0.069930007240989 0.019100425460121848
90 0.18295601931485264 0.4006691325794567 0.06975360783663663 0.018987393379211424
91 0.18335621573708275 0.4060922449285334 0.07153117006475275 0.01935442794453014
92 0.18330284465443003 0.4048059636896307 0.07016833912242543 0.018848698789423163
93 0.18386974334716796 0.40723568309437147 0.06996029073541815 0.018629689650102095
94 0.1843014803799716 0.4126617778431286 0.07149703285910866 0.018994701992381704
95 0.1842523228038441 0.41102735346013847 0.07021598815917969 0.018508302081714976
96 0.1848200191151012 0.4133759932084517 0.07017815763300116 0.01829992424358021
97 0.18520481803200461 0.41879893216219816 0.07194796042008833 0.018665543469515714
98 0.18508968353271485 0.4174332705411044 0.07086101878773082 0.018221454186873
99 0.18570206382057883 0.42008628845214846 0.07115363641218705 0.018064760078083386
100 0.18603777451948686 0.42573294206099077 0.0729055404663086 0.018389476429332387
101 0.18582349257035688 0.4245484092018821 0.07181700359691273 0.017859250848943537
102 0.18629953211004083 0.4267192146994851 0.07178414084694602 0.017700521512465043
103 0.1865567987615412 0.4320880196311257 0.07382946881380949 0.018019393357363613
104 0.1862483804876154 0.43070533058860083 0.07170681953430176 0.017563602057370273
105 0.18677730560302735 0.4326633453369141 0.07148530699990012 0.01735332662409002
106 0.18716597123579545 0.43785445473410867 0.07271210063587535 0.01767153198068792
107 0.18682738217440517 0.4364940643310547 0.07051568464799361 0.017245703393762763
108 0.18725878975608132 0.438277192549272 0.07008123397827148 0.01704514135013927
109 0.18738956451416017 0.4434616435657848 0.07184353308244185 0.017344714294780385
110 0.18697358911687678 0.44211720553311434 0.0700365586714311 0.016920297796075994
111 0.18735516288063742 0.44374500621448865 0.0701801906932484 0.016745376586914062
112 0.18749387914484197 0.4486385692249645 0.07207432660189542 0.01701950593428178
113 0.18705466877330434 0.44710017117587003 0.07006119814786044 0.016520201076160777
114 0.18745562813498756 0.44856473749334164 0.0700566985390403 0.016387257792732934
115 0.18779929767955433 0.45343125083229757 0.07205837856639516 0.016658684340390292
116 0.18732769706032493 0.45172677473588424 0.06996598677201704 0.01623837622729215
117 0.18770757154984907 0.4534578843550249 0.0699416464025324 0.01603601629083807
118 0.18802055012096058 0.45834881175648085 0.07180504365400835 0.016317887739701706
119 0.18752600929953836 0.45672638633034446 0.07027274912053888 0.015928562120957807
120 0.1879052769054066 0.4580868807705966 0.07011924656954678 0.015730783072384923
121 0.1880238099531694 0.4629092129794034 0.0720435532656583 0.016006479480049827
122 0.18743027773770418 0.4614542180841619 0.070415583523837 0.015629332715814764
123 0.18778617165305397 0.46283822493119675 0.07028488245877353 0.015516788309270686
124 0.1881411985917525 0.46762081493030894 0.07235666188326749 0.015774674849076704
125 0.18753148859197444 0.46621735312721946 0.07072153958407315 0.015336075696078214
126 0.1879380139437589 0.4676967620849609 0.07088595737110484 0.01523553349755027
127 0.18836413296786222 0.47239313992587 0.0726715391332453 0.015495453097603537
128 0.18771294680508702 0.4708745436234908 0.07088579264554111 0.015129345113580878
129 0.18812699751420456 0.4723975094881925 0.07053951783613725 0.014957991513338957
130 0.1885136691006747 0.47713574496182526 0.07251717394048518 0.015226537531072443
131 0.1878873131491921 0.4755210529674183 0.07068233489990235 0.014885331283916127
132 0.18826039054177024 0.47664285139604046 0.07072413617914373 0.014783819155259566
133 0.18854819211092863 0.4813635045831854 0.07230932062322443 0.015038370002399791
134 0.18793262134898792 0.4797737815163352 0.07048815380443227 0.01464880488135598
135 0.18837805661288173 0.4811196413907138 0.07062296867370606 0.014553096077658914
136 0.18869531804865056 0.4860046039928089 0.07241764068603515 0.014799875562841241
137 0.1879780335859819 0.48472009138627487 0.070575965534557 0.014466804807836358
138 0.18835357319224966 0.4861197384920987 0.0701166413047097 0.014317966591228139
139 0.18878158222545277 0.4907653461803089 0.07210493954745206 0.014575179056687789
140 0.1880900816483931 0.4893112876198509 0.07034861824729226 0.014264586838808926
141 0.18847892067649147 0.4905988173051314 0.0705135475505482 0.014175093173980713
142 0.18892359300093217 0.4952049255371094 0.07238499034534801 0.014419985901225696
143 0.1882379878651012 0.4935036052357067 0.07050160494717685 0.014051980322057551
144 0.18851275010542437 0.4946486386385831 0.07046377875588157 0.01397017240524292
145 0.18890640952370383 0.499315053766424 0.0724150917746804 0.014216281067241323
146 0.1881444064053622 0.4977541490034624 0.07049118822271173 0.013922018354589288
147 0.18840599060058594 0.49905263727361504 0.07042893062938343 0.013798879493366589
148 0.188730881430886 0.5037213758988814 0.07245051644065163 0.014057572321458297
149 0.18801422119140626 0.5019406058571555 0.07064491618763316 0.013777664574709806
150 0.18833228024569423 0.5032480066472834 0.07073761766607112 0.013709840991280295
151 0.1886870644309304 0.5078034834428267 0.07250096581198952 0.013948471979661422
152 0.18786603754216974 0.5060825694691051 0.07068704258311878 0.013618242740631104
153 0.18828506469726564 0.5074572476473722 0.07068722464821556 0.013566346602006393
154 0.18874955610795455 0.5118227525190874 0.07250651012767445 0.013813225789503617
155 0.1879189057783647 0.5104103435169567 0.07069006399674849 0.013545488227497448
156 0.1883203159679066 0.5106457450173117 0.07082670818675649 0.013434410095214844
157 0.1888748342340643 0.5148076490922407 0.07264189720153809 0.013686505230990324
158 0.18816807486794213 0.5136139609596946 0.07083718993447044 0.013431383262981067
159 0.1885693290016868 0.5145610115744851 0.07091124274513938 0.01337902004068548
160 0.189079458063299 0.5189736452969638 0.07268572287126021 0.013622011921622537
161 0.1881685430353338 0.5177306435324929 0.07092445980418813 0.013317616419358688
162 0.1885689995505593 0.5195160605690696 0.07093195915222168 0.013273714889179576
163 0.18911900953813032 0.5233742453835227 0.07273842204700817 0.013500752232291482
164 0.18811498121781783 0.5215436415238814 0.0710092457857999 0.013246308673511852
165 0.18853185827081853 0.52334660616788 0.07103399363431064 0.01312017332423817
166 0.18905703804709695 0.5272886449640447 0.07288741198453036 0.013341111486608331
167 0.18811487718061967 0.5251606681130149 0.07113535187461159 0.01307842189615423
168 0.18857142708518287 0.5268787384033203 0.07116654135964133 0.012960729815743186
169 0.18916997042569247 0.5308273315429688 0.07316601493141868 0.013181143457239324
170 0.18806421106511897 0.5295763535933061 0.07139817584644664 0.012943331761793657
171 0.18854902440851384 0.5308976260098544 0.07122139063748446 0.012849010120738637
172 0.18919076052579012 0.5348726099187677 0.07379437359896573 0.01308522332798351
173 0.18805991086092863 0.5337216117165305 0.07182769775390625 0.012867295742034912
174 0.1885513132268732 0.5344114130193537 0.07159927108071067 0.012829770825125954
175 0.18912795673717153 0.5384611996737394 0.07363197153264826 0.013007011196830056
176 0.18807322762229225 0.5374234286221591 0.07185691486705434 0.012801355665380305
177 0.18849371129816228 0.538684775612571 0.07171537225896663 0.012773677435788241
178 0.18919356953014027 0.5426153356378729 0.07377954829822887 0.01300392367623069
179 0.1881827094338157 0.5410901156338779 0.0720227675004439 0.012755230340090665
180 0.18848521492697975 0.5424343109130859 0.07184635942632502 0.012738963690671054
181 0.18924116654829545 0.546348016912287 0.07427038712935015 0.012972117554057729
182 0.1882182554765181 0.5449339779940519 0.07237288735129617 0.012719021060250022
183 0.18856700550426136 0.5461627266623758 0.07232806465842508 0.012695897709239613
184 0.18933873610063032 0.5502017974853516 0.07432048104026101 0.01292160532691262
185 0.1883062709461559 0.5485427509654652 0.07250574285333806 0.012720759348435836
186 0.18868240009654652 0.5497666098854759 0.07231107191606001 0.012636389515616677
187 0.18947027379816228 0.5538275285200639 0.0749022830616344 0.012864718653938987
188 0.1884434613314542 0.5525787006724965 0.07296927191994407 0.01267127123746005
189 0.18884178508411753 0.5539431485262785 0.07275222431529652 0.012593344124880704
190 0.18960812308571556 0.5574085582386363 0.0750771089033647 0.012821999463168058
191 0.18853274258700284 0.556546332619407 0.07324102575128728 0.012631174651059238
192 0.18912539048628374 0.5578022349964489 0.07313295711170544 0.012552894245494496
193 0.1898260463367809 0.5614374680952592 0.07497119036587802 0.012784915620630439
194 0.18879767331210048 0.5605001276189631 0.07325123873623934 0.01260052269155329
195 0.1891653060913086 0.5608545476740057 0.0730021129954945 0.012572736089879816
196 0.1898920926180753 0.5647975228049539 0.07543060129339045 0.012748565457083963
197 0.18885895122181284 0.5636263413862749 0.07364771582863548 0.012570729038932107
198 0.18930960568514738 0.5649843736128374 0.07356722571633079 0.012541954083876176
199 0.19005834406072444 0.5685182398015802 0.07587719830599698 0.012760577418587424
