GR,fed_fis,fed_mofs,anova,no_fs
0,0.45454545454545453,0.5,0.5,0.5
1,0.7272727272727273,0.45454545454545453,0.5,0.5454545454545454
2,0.5,0.5,0.5454545454545454,0.6818181818181818
3,0.5,0.5,0.5,0.5
4,0.5,0.45454545454545453,0.5,0.5
5,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.5454545454545454
6,0.5454545454545454,0.5,0.5909090909090909,0.5
7,0.45454545454545453,0.5,0.45454545454545453,0.4090909090909091
8,0.5,0.45454545454545453,0.5,0.5
9,0.5454545454545454,0.2727272727272727,0.5909090909090909,0.5454545454545454
10,0.45454545454545453,0.5,0.45454545454545453,0.45454545454545453
11,0.45454545454545453,0.5,0.45454545454545453,0.4090909090909091
12,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.5
13,0.5,0.3181818181818182,0.5454545454545454,0.5454545454545454
14,0.5,0.45454545454545453,0.5,0.45454545454545453
15,0.5,0.5,0.45454545454545453,0.4090909090909091
16,0.5,0.4090909090909091,0.36363636363636365,0.5909090909090909
17,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4090909090909091
18,0.36363636363636365,0.45454545454545453,0.5,0.5
19,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4090909090909091
20,0.5,0.4090909090909091,0.45454545454545453,0.45454545454545453
21,0.5,0.4090909090909091,0.4090909090909091,0.45454545454545453
22,0.3181818181818182,0.45454545454545453,0.5,0.5
23,0.45454545454545453,0.45454545454545453,0.5,0.45454545454545453
24,0.45454545454545453,0.4090909090909091,0.45454545454545453,0.45454545454545453
25,0.45454545454545453,0.5,0.45454545454545453,0.45454545454545453
26,0.45454545454545453,0.45454545454545453,0.4090909090909091,0.5
27,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
28,0.45454545454545453,0.4090909090909091,0.5,0.45454545454545453
29,0.45454545454545453,0.45454545454545453,0.4090909090909091,0.45454545454545453
30,0.45454545454545453,0.5,0.5,0.45454545454545453
31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
32,0.5,0.4090909090909091,0.5,0.5
33,0.45454545454545453,0.5,0.45454545454545453,0.5
34,0.45454545454545453,0.5,0.5,0.45454545454545453
35,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
36,0.4090909090909091,0.2727272727272727,0.4090909090909091,0.36363636363636365
37,0.45454545454545453,0.5,0.5,0.45454545454545453
38,0.45454545454545453,0.5,0.5,0.5
39,0.5,0.45454545454545453,0.5,0.5
40,0.36363636363636365,0.3181818181818182,0.4090909090909091,0.5
41,0.45454545454545453,0.45454545454545453,0.4090909090909091,0.36363636363636365
42,0.45454545454545453,0.5,0.5,0.45454545454545453
43,0.5,0.4090909090909091,0.45454545454545453,0.5
44,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
45,0.45454545454545453,0.45454545454545453,0.4090909090909091,0.45454545454545453
46,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
47,0.5,0.4090909090909091,0.45454545454545453,0.5
48,0.5,0.45454545454545453,0.45454545454545453,0.5
49,0.45454545454545453,0.45454545454545453,0.4090909090909091,0.4090909090909091
50,0.5,0.4090909090909091,0.5,0.5
